TitleID,Timestamp,PlaytimeSeconds
0004000000030800,2019-07-25T09:00,360
0004000000164600,2019-07-25T09:00,1200
0004001000021500,2019-07-26T08:00,1440
000400000f701400,2019-07-26T08:00,1200
0004000000030800,2019-07-26T08:00,300
0004000000030800,2019-07-26T09:00,3540
0004000000030800,2019-07-26T10:00,120
000400000f701400,2019-07-27T09:00,600
0004000000030800,2019-07-27T09:00,2880
00040000000ec300,2019-07-27T13:00,1020
00040000000ec300,2019-07-27T14:00,1020
0004000000030800,2019-07-27T14:00,600
0004001000021500,2019-07-27T21:00,1140
000400000f701400,2019-07-28T08:00,1440
000400000f701400,2019-07-28T09:00,660
0004000000164600,2019-07-28T09:00,240
0004001000021400,2019-07-28T09:00,60
0004001000021e00,2019-07-28T09:00,1860
0004000000030800,2019-07-28T14:00,480
0004000000030800,2019-07-28T15:00,660
0004001000021500,2019-07-31T18:00,360
0004001000021500,2019-07-31T19:00,180
0004001000021500,2019-08-04T08:00,780
0004001000021500,2019-08-04T09:00,120
0004001000021400,2019-08-04T14:00,120
0004000000088900,2019-08-07T15:00,300
0004000000088900,2019-08-07T16:00,1080
0004000000030800,2019-08-08T18:00,1920
0004001000021e00,2019-08-08T18:00,840
0004000000030800,2019-08-09T16:00,300
0004000000030800,2019-08-09T18:00,600
0004000000030800,2019-08-09T19:00,180
0004001000021400,2019-08-10T07:00,120
0004001000021e00,2019-08-10T07:00,1740
0004001000021e00,2019-08-10T08:00,2460
0004000000030800,2019-08-10T08:00,1140
0004000000030800,2019-08-10T09:00,420
0004000000164600,2019-08-10T09:00,1380
0004000000030800,2019-08-12T07:00,60
0004000000030800,2019-08-12T08:00,1860
00040000000ec300,2019-08-12T08:00,1740
00040000000ec300,2019-08-12T09:00,180
0004001000021500,2019-08-12T09:00,300
0004000000030800,2019-08-15T09:00,1800
0004000000088900,2019-08-15T09:00,900
0004000000088900,2019-08-16T14:00,1920
0004000000088900,2019-08-17T17:00,960
0004000000088900,2019-08-17T18:00,1080
0004000000088900,2019-08-17T19:00,1080
0004000000088900,2019-08-18T07:00,420
0004000000088900,2019-08-18T08:00,3360
0004000000088900,2019-08-18T09:00,180
0004000000164600,2019-08-18T09:00,960
0004000000141000,2019-08-18T09:00,720
00040000000d7d00,2019-08-18T09:00,720
0004000000030800,2019-08-18T13:00,1440
0004000000030800,2019-08-18T14:00,360
0004003000009600,2019-08-18T14:00,60
0004001000021000,2019-08-18T14:00,120
0004000000030800,2019-08-18T17:00,360
0004000000164600,2019-08-18T17:00,60
0004000000030800,2019-08-18T18:00,780
0004000000164600,2019-08-18T18:00,1860
0004000000141000,2019-08-18T18:00,780
0004000000030800,2019-08-19T14:00,2160
0004000000030800,2019-08-19T15:00,480
0004000000088900,2019-08-20T14:00,540
0004000000088900,2019-08-20T15:00,1440
0004000000088900,2019-08-20T18:00,60
0004000000030800,2019-08-24T07:00,180
0004000000030800,2019-08-24T08:00,780
00040000000ec300,2019-08-24T08:00,2760
00040000000ec300,2019-08-24T09:00,120
0004001020021d00,2019-08-24T09:00,780
00040000000b0f00,2019-08-24T09:00,60
0004003000009300,2019-08-24T09:00,60
0004001000021400,2019-08-24T09:00,600
0004003000009600,2019-08-24T09:00,60
0004003000009700,2019-08-24T09:00,180
0004000000030800,2019-08-24T12:00,300
0004000000030800,2019-08-24T13:00,2040
0004001000021100,2019-08-24T13:00,240
0004003000009400,2019-08-24T13:00,60
00040000000ec300,2019-08-24T17:00,2220
00040000000ec300,2019-08-24T18:00,60
00040000000ec300,2019-08-25T11:00,1020
00040000000ec300,2019-08-25T12:00,1980
0004001000021100,2019-08-25T12:00,240
0004000000030800,2019-08-25T12:00,1320
0004000000030800,2019-08-25T13:00,2100
0004000000164600,2019-08-25T13:00,60
0004001000021000,2019-08-25T13:00,60
0004000000164600,2019-08-25T14:00,420
0004003000009700,2019-08-25T14:00,60
0004003000009300,2019-08-27T20:00,480
0004003000009300,2019-08-28T14:00,240
00040000000ec300,2019-08-28T14:00,1200
00040000000ec300,2019-08-28T15:00,2100
0004003000009300,2019-08-28T18:00,120
0004001000021400,2019-09-01T13:00,60
0004000000030800,2019-09-04T16:00,1020
0004000000030800,2019-09-04T17:00,60
0004003000009400,2019-09-04T17:00,60
0004003000009e00,2019-09-04T17:00,60
0004000000030800,2019-09-05T08:00,300
00040000000ec300,2019-09-05T08:00,1440
00040000000ec300,2019-09-05T09:00,1020
00040000000ec300,2019-09-05T10:00,1260
0004000000164600,2019-09-05T10:00,2340
0004000000164600,2019-09-05T11:00,120
0004000000164600,2019-09-06T18:00,1620
0004000000164600,2019-09-06T19:00,420
0004001000021400,2019-09-07T20:00,60
0004000000164600,2019-09-08T10:00,2640
0004000000164600,2019-09-09T18:00,1020
00040000000d7d00,2019-09-09T18:00,540
000400000f701400,2019-09-10T07:00,540
0004000000164600,2019-09-10T07:00,1860
00040000000d7d00,2019-09-10T07:00,240
00040000000d7d00,2019-09-10T08:00,780
00040000000ec300,2019-09-10T08:00,1380
0004000000164600,2019-09-13T16:00,240
0004000000164600,2019-09-13T17:00,420
0004000000164600,2019-09-14T11:00,540
0004000000141000,2019-09-14T11:00,1080
000400000f701400,2019-09-14T11:00,180
000400000f701400,2019-09-14T12:00,600
0004003000009600,2019-09-14T15:00,60
0004003000009300,2019-09-14T15:00,60
00040000000ec300,2019-09-14T15:00,960
00040000000ec300,2019-09-14T16:00,1980
00040000000ec300,2019-09-15T07:00,600
00040000000ec300,2019-09-15T08:00,3420
00040000000ec300,2019-09-15T09:00,600
0004001000021500,2019-09-15T10:00,1020
0004001000021700,2019-09-15T10:00,480
000400000f701400,2019-09-15T10:00,180
000400000f701400,2019-09-15T11:00,300
0004000000164600,2019-09-15T11:00,180
00040000000ec300,2019-09-18T15:00,900
00040000000ec300,2019-09-18T16:00,1560
00040000000ec300,2019-09-21T14:00,1800
00040000000ec300,2019-09-21T15:00,720
00040000000ec300,2019-09-22T12:00,2460
00040000000ec300,2019-09-22T13:00,240
0004000000164600,2019-09-22T13:00,180
0004000000141000,2019-09-22T13:00,60
0004001000021900,2019-09-22T13:00,1080
0004000000030800,2019-09-22T13:00,1020
0004003000009400,2019-09-22T13:00,420
0004003000009400,2019-09-22T14:00,2220
0004000000030800,2019-09-22T14:00,60
00040000000b0f00,2019-09-22T14:00,60
0004003000009400,2019-09-22T15:00,3600
0004003000009400,2019-09-22T16:00,780
0004003000009400,2019-09-22T17:00,60
0004001000021500,2019-09-22T17:00,600
0004001000021500,2019-09-22T18:00,300
0004000000030800,2019-09-22T18:00,1800
0004000000030800,2019-09-22T19:00,120
0004003000009400,2019-09-23T14:00,960
0004000000030800,2019-09-23T16:00,1800
0004000000164600,2019-09-23T16:00,120
0004001000021000,2019-09-23T16:00,120
000400100002c000,2019-09-23T16:00,240
0004003000009400,2019-09-23T16:00,120
0004000000164600,2019-09-24T14:00,1680
0004003000009400,2019-09-24T14:00,180
0004000000030800,2019-09-24T14:00,300
0004000000030800,2019-09-24T15:00,1380
0004000000164600,2019-09-25T16:00,960
0004001000021000,2019-09-25T16:00,120
0004001000021000,2019-09-25T17:00,300
0004000000030800,2019-09-25T17:00,1020
0004001000021900,2019-09-25T17:00,660
0004003000009700,2019-09-25T17:00,60
00040000000b0f00,2019-09-25T17:00,60
0004000000164600,2019-09-25T17:00,900
0004000000164600,2019-09-25T18:00,420
0004000000030800,2019-09-25T18:00,1620
0004003000009600,2019-09-25T18:00,60
0004003000009400,2019-09-25T18:00,60
0004003000009300,2019-09-25T18:00,240
0004000000164600,2019-09-26T15:00,120
0004000000141000,2019-09-26T15:00,60
0004000000141000,2019-09-26T16:00,60
0004000000164600,2019-09-26T16:00,540
0004000000088900,2019-09-26T16:00,2100
0004001000021200,2019-09-26T16:00,300
0004001000021200,2019-09-26T17:00,120
0004000000164600,2019-09-27T16:00,60
0004000000141000,2019-09-27T16:00,60
0004001000021900,2019-09-27T16:00,120
0004003000009400,2019-09-27T16:00,900
0004000000088900,2019-09-29T07:00,600
0004000000088900,2019-09-29T08:00,1620
0004000000164600,2019-09-29T08:00,1440
000400000f701400,2019-09-29T08:00,480
0004003000009300,2019-09-29T09:00,600
0004001000021e00,2019-09-29T09:00,780
0004000000030800,2019-09-29T11:00,60
0004000000164600,2019-10-01T08:00,480
0004000000164600,2019-10-01T09:00,60
0004000000030800,2019-10-01T09:00,2340
00040000000ec300,2019-10-01T09:00,1200
00040000000ec300,2019-10-01T10:00,1920
0004000000164600,2019-10-01T10:00,1680
0004000000164600,2019-10-01T11:00,120
0004000000141000,2019-10-01T11:00,300
0004000000030800,2019-10-17T18:00,1620
0004000000088900,2019-10-17T18:00,720
0004000000088900,2019-10-17T19:00,480
00040000000ec300,2019-10-17T19:00,480
00040000000ec300,2019-10-17T20:00,600
0004000000030800,2019-10-17T20:00,1080
0004001000021000,2019-10-17T20:00,120
0004000000088900,2019-10-17T20:00,1740
0004000000088900,2019-10-17T21:00,720
0004000000164600,2019-10-17T21:00,120
0004001000021e00,2019-10-17T21:00,240
0004001020021d00,2019-10-17T21:00,300
0004001000021700,2019-10-17T21:00,540
0004001000021500,2019-10-17T21:00,60
0004001000021400,2019-10-17T21:00,60
0004001000021000,2019-10-18T08:00,240
0004000000030800,2019-10-18T08:00,780
00040000000ec300,2019-10-18T08:00,1320
00040000000ec300,2019-10-18T09:00,1200
0004001000021900,2019-10-18T09:00,660
0004000000153500,2019-10-18T09:00,1260
0004003000009700,2019-10-18T09:00,60
00040000000d7d00,2019-10-18T09:00,240
00040000000d7d00,2019-10-18T10:00,300
0004000000164600,2019-10-18T10:00,300
0004000000141000,2019-10-18T10:00,240
0004003000009700,2019-10-18T10:00,60
0004001000021900,2019-10-18T10:00,120
0004003000009400,2019-10-18T10:00,360
0004001000021000,2019-10-18T10:00,60
0004000000153500,2019-10-18T13:00,120
0004001000021700,2019-10-18T13:00,60
0004001000021000,2019-10-18T13:00,240
0004001000021800,2019-10-18T13:00,300
0004001000021200,2019-10-18T13:00,60
0004000000164600,2019-10-18T13:00,1320
0004000000164600,2019-10-18T14:00,180
0004000000141000,2019-10-18T14:00,360
0004000000088900,2019-10-18T16:00,1680
0004000000088900,2019-10-18T17:00,1980
000400000f701400,2019-10-18T17:00,300
0004000000030800,2019-10-18T17:00,600
0004001000021000,2019-10-18T00:00,60
0004001000021000,2019-10-18T06:00,60
0004001000021200,2019-10-18T06:00,60
0004000000088900,2019-10-19T03:00,840
0004000000088900,2019-10-19T04:00,3420
0004000000088900,2019-10-19T05:00,660
0004000000153500,2019-10-19T05:00,120
0004000000164600,2019-10-19T05:00,2100
0004001000021100,2019-10-19T05:00,240
0004001000021000,2019-10-19T05:00,420
0004001000021500,2019-10-19T05:00,60
0004001000021000,2019-10-19T06:00,60
0004000000153500,2019-10-19T20:00,60
0004000000164600,2019-10-19T20:00,720
0004000000088900,2019-10-19T20:00,180
0004000000088900,2019-10-19T21:00,1260
0004001000021500,2019-10-19T21:00,180
0004001000021000,2019-10-19T21:00,60
0004001000021000,2019-10-20T21:00,60
0004001000021000,2019-10-20T09:00,60
0004001000021200,2019-10-20T09:00,60
0004000000164600,2019-10-20T15:00,540
0004000000164600,2019-10-20T16:00,660
0004000000030800,2019-10-20T16:00,840
0004000000030800,2019-10-22T15:00,540
0004000000030800,2019-10-22T16:00,1260
0004000000164600,2019-10-22T16:00,1800
0004000000088900,2019-10-22T16:00,300
0004000000088900,2019-10-22T17:00,3540
0004000000088900,2019-10-22T18:00,1320
0004000000088900,2019-10-23T11:00,600
0004000000088900,2019-10-23T12:00,1860
0004000000088900,2019-10-23T15:00,1380
0004000000088900,2019-10-23T16:00,3600
0004000000088900,2019-10-23T17:00,1620
0004000000164600,2019-10-23T17:00,1260
0004000000164600,2019-10-24T15:00,780
0004000000164600,2019-10-24T16:00,1500
0004000000153500,2019-10-24T16:00,60
00040000000d7d00,2019-10-24T16:00,1860
00040000000d7d00,2019-10-24T17:00,60
0004000000088900,2019-10-24T17:00,3120
0004000000088900,2019-10-24T18:00,3240
0004000000164600,2019-10-25T11:00,1020
0004000000164600,2019-10-25T12:00,600
0004000000088900,2019-10-25T12:00,2880
0004000000088900,2019-10-25T13:00,1740
0004000000164600,2019-10-25T13:00,480
0004000000030800,2019-10-25T14:00,1440
0004000000030800,2019-10-25T15:00,120
0004000000030800,2019-10-27T08:00,3060
00040000000ec300,2019-10-27T08:00,300
00040000000ec300,2019-10-27T09:00,2340
00040000000ec300,2019-10-28T06:00,1680
00040000000ec300,2019-10-28T07:00,1680
0004001000021000,2019-10-28T07:00,360
000400000f701400,2019-10-28T07:00,120
0004000000164600,2019-10-28T11:00,2280
0004000000141000,2019-10-28T11:00,480
00040000000ec300,2019-10-28T11:00,120
00040000000ec300,2019-10-28T12:00,2640
0004000000030800,2019-10-28T16:00,2580
0004000000030800,2019-10-28T17:00,420
0004000000164600,2019-10-28T17:00,960
00040000000d7d00,2019-10-28T17:00,360
0004001000021200,2019-10-28T17:00,120
00040000000ec300,2019-10-29T07:00,120
00040000000ec300,2019-10-29T08:00,2340
0004000000164600,2019-10-29T08:00,840
0004000000088900,2019-10-29T08:00,360
0004000000088900,2019-10-29T09:00,3180
0004000000164600,2019-10-30T13:00,720
0004000000164600,2019-10-30T14:00,600
00040000000ec300,2019-10-30T15:00,60
00040000000ec300,2019-10-30T16:00,2760
00040000000ec300,2019-10-30T17:00,840
00040000000ec300,2019-10-31T12:00,2160
00040000000ec300,2019-10-31T13:00,180
0004001000021e00,2019-10-31T21:00,2760
00040000000ec300,2019-11-01T08:00,1980
0004001000021000,2019-11-01T08:00,180
0004001000021e00,2019-11-01T08:00,180
0004001000021e00,2019-11-01T09:00,3600
0004001000021e00,2019-11-01T10:00,840
0004000000088900,2019-11-01T10:00,1440
0004000000088900,2019-11-01T11:00,2040
0004000000088900,2019-11-01T12:00,60
0004000000088900,2019-11-01T16:00,120
0004000000088900,2019-11-01T17:00,300
0004000000088900,2019-11-02T08:00,1440
0004001000021000,2019-11-02T08:00,120
00040000000d7d00,2019-11-02T08:00,60
0004000000153500,2019-11-02T10:00,60
0004000000164600,2019-11-02T10:00,480
0004000000141000,2019-11-02T10:00,300
0004001000021200,2019-11-02T10:00,60
0004001000021e00,2019-11-02T10:00,840
00040000000ec300,2019-11-06T13:00,60
00040000000ec300,2019-11-06T14:00,2520
00040000000ec300,2019-11-06T15:00,240
00040000000ec300,2019-11-08T13:00,60
00040000000ec300,2019-11-08T14:00,1860
00040000000ec300,2019-11-08T19:00,1440
0004000000088900,2019-11-08T19:00,480
0004000000088900,2019-11-09T08:00,900
0004000000141000,2019-11-09T08:00,840
0004000000164600,2019-11-09T08:00,120
0004001000021400,2019-11-09T13:00,240
0004000000088900,2019-11-09T16:00,2100
0004001000021800,2019-11-09T16:00,420
00040000000d7d00,2019-11-09T16:00,720
0004000000164600,2019-11-09T21:00,60
0004000000141000,2019-11-09T21:00,120
00040000000d7d00,2019-11-09T21:00,60
0004001000021000,2019-11-09T21:00,60
0004000000153500,2019-11-09T21:00,1020
0004000000088900,2019-11-10T06:00,180
0004000000088900,2019-11-10T07:00,3420
0004001000021800,2019-11-10T07:00,60
0004001000021800,2019-11-10T08:00,60
0004000000153500,2019-11-10T08:00,240
0004000000164600,2019-11-10T08:00,180
0004000000141000,2019-11-10T08:00,60
0004001000021900,2019-11-10T08:00,120
0004000000030800,2019-11-10T08:00,1920
00040000000ec300,2019-11-10T08:00,480
00040000000ec300,2019-11-10T09:00,900
0004000000088900,2019-11-10T09:00,180
0004001000021700,2019-11-10T09:00,180
0004001020021d00,2019-11-10T09:00,360
0004000000088900,2019-11-10T16:00,300
0004000000088900,2019-11-10T17:00,1680
00040000000ec300,2019-11-10T17:00,1680
0004000000088900,2019-11-11T14:00,1200
00040000000d7d00,2019-11-11T17:00,60
0004000000164600,2019-11-11T17:00,1620
0004000000141000,2019-11-11T17:00,1140
0004000000088900,2019-11-12T07:00,300
0004000000088900,2019-11-12T08:00,240
0004000000088900,2019-11-12T09:00,3060
0004000000088900,2019-11-12T10:00,1200
0004000000164600,2019-11-12T10:00,1260
0004001000021700,2019-11-12T10:00,180
0004001020021d00,2019-11-12T10:00,840
0004001000021400,2019-11-12T10:00,60
0004000000030800,2019-11-12T16:00,180
0004000000030800,2019-11-12T17:00,1560
0004000000164600,2019-11-12T17:00,2040
0004000000164600,2019-11-12T18:00,120
0004000000088900,2019-11-13T13:00,660
0004000000088900,2019-11-13T14:00,1800
0004000000088900,2019-11-13T15:00,60
0004001000021400,2019-11-14T14:00,60
0004000000088900,2019-11-14T18:00,180
0004000000088900,2019-11-15T14:00,1140
0004000000088900,2019-11-15T16:00,360
0004001000021400,2019-11-15T16:00,120
0004000000088900,2019-11-16T14:00,1080
0004000000088900,2019-11-16T15:00,1080
0004001000021000,2019-11-16T15:00,180
0004000000164600,2019-11-16T15:00,1440
0004001020021d00,2019-11-16T15:00,480
00040000000ec300,2019-11-16T20:00,780
00040000000ec300,2019-11-16T21:00,60
0004000000088900,2019-11-17T07:00,600
0004000000088900,2019-11-17T08:00,2100
0004000000164600,2019-11-17T08:00,1500
0004000000164600,2019-11-17T09:00,540
00040000000ec300,2019-11-17T09:00,2940
00040000000ec300,2019-11-17T10:00,1200
0004001000021700,2019-11-17T10:00,780
0004001000021400,2019-11-17T10:00,60
0004003000009300,2019-11-17T10:00,180
0004003000009600,2019-11-17T10:00,60
0004003000009700,2019-11-17T10:00,120
0004003000009400,2019-11-17T10:00,120
000400300000bd00,2019-11-17T10:00,60
0004001000021500,2019-11-17T15:00,180
0004001000021500,2019-11-17T20:00,1080
0004001000021400,2019-11-17T20:00,480
0004001000021700,2019-11-17T20:00,180
0004001020021d00,2019-11-17T20:00,120
0004000000164600,2019-11-17T21:00,60
0004000000141000,2019-11-17T21:00,60
0004000000153500,2019-11-17T21:00,420
0004003000009400,2019-11-17T21:00,240
0004000000088900,2019-11-18T14:00,1320
00040000000ec300,2019-11-18T14:00,780
0004003000009400,2019-11-18T15:00,120
00040000000ec300,2019-11-18T15:00,60
00040000000ec300,2019-11-19T14:00,2040
00040000000ec300,2019-11-19T15:00,1860
0004000000088900,2019-11-19T15:00,1440
0004000000088900,2019-11-19T16:00,900
0004000000164600,2019-11-19T16:00,1140
0004000000088900,2019-11-20T14:00,2040
0004000000088900,2019-11-20T15:00,1620
0004000000164600,2019-11-20T15:00,1740
0004000000164600,2019-11-20T16:00,180
0004000000088900,2019-11-20T16:00,1260
0004000000030800,2019-11-20T16:00,840
0004001000021500,2019-11-20T16:00,300
0004000000088900,2019-11-21T14:00,1620
0004000000088900,2019-11-21T15:00,3480
0004000000164600,2019-11-21T15:00,60
0004000000164600,2019-11-21T16:00,60
0004000000030800,2019-11-21T16:00,1140
0004000000030800,2019-11-22T10:00,540
0004000000164600,2019-11-23T09:00,1380
0004000000141000,2019-11-23T09:00,480
0004000000088900,2019-11-23T09:00,1020
0004000000088900,2019-11-23T10:00,1800
0004001000021700,2019-11-23T13:00,1020
0004000000088900,2019-11-23T13:00,2160
0004000000088900,2019-11-23T14:00,1920
0004001000021800,2019-11-23T14:00,120
0004001000021200,2019-11-23T14:00,60
0004001000021500,2019-11-23T14:00,420
0004001000021700,2019-11-23T14:00,60
000400000f701400,2019-11-23T14:00,540
0004000000088900,2019-11-23T15:00,720
0004000000164600,2019-11-23T15:00,120
0004003000009400,2019-11-23T15:00,360
0004001000021400,2019-11-24T07:00,420
0004001000021200,2019-11-24T07:00,60
0004000000088900,2019-11-24T07:00,1800
0004000000088900,2019-11-24T08:00,840
0004000000164600,2019-11-24T08:00,1200
0004001000021500,2019-11-24T08:00,240
0004001000021500,2019-11-24T09:00,1260
0004001000021500,2019-11-24T10:00,180
0004000000030800,2019-11-25T13:00,180
0004000000030800,2019-11-25T14:00,780
0004001000021000,2019-11-25T14:00,120
0004003000009400,2019-11-25T14:00,120
0004000000088900,2019-11-25T14:00,1200
0004000000088900,2019-11-25T15:00,240
0004000000088900,2019-11-26T17:00,3300
0004000000088900,2019-11-26T18:00,1620
0004000000164600,2019-11-26T18:00,300
0004000000088900,2019-11-27T14:00,2520
0004000000088900,2019-11-27T15:00,120
0004000000088900,2019-11-27T16:00,1560
0004000000088900,2019-11-27T17:00,1440
0004000000164600,2019-11-27T17:00,720
0004000000141000,2019-11-27T17:00,1020
0004001020021d00,2019-11-27T17:00,120
0004003000009300,2019-11-28T14:00,60
0004000000088900,2019-11-28T14:00,2880
0004000000088900,2019-11-29T13:00,300
0004000000088900,2019-11-29T14:00,1080
0004001000021500,2019-11-29T14:00,840
0004000000164600,2019-11-29T14:00,720
0004000000164600,2019-11-29T15:00,60
0004000000088900,2019-11-30T16:00,300
0004000000164600,2019-11-30T16:00,1860
0004000000030800,2019-11-30T16:00,840
0004000000030800,2019-11-30T17:00,240
0004000000164600,2019-12-01T08:00,120
0004000000153500,2019-12-01T08:00,480
00040000000d7d00,2019-12-01T08:00,120
0004000000030800,2019-12-01T08:00,660
0004000000030800,2019-12-01T09:00,1200
0004000000164600,2019-12-01T09:00,2340
0004000000164600,2019-12-01T10:00,780
00040000000d7d00,2019-12-01T10:00,60
0004000000088900,2019-12-01T10:00,2760
0004000000088900,2019-12-01T11:00,360
0004000000164600,2019-12-01T11:00,180
0004000000088900,2019-12-02T07:00,780
0004000000088900,2019-12-02T08:00,2460
0004000000164600,2019-12-02T13:00,300
0004000000164600,2019-12-02T14:00,660
0004000000088900,2019-12-02T14:00,60
0004001000021000,2019-12-02T14:00,120
0004000000030800,2019-12-02T15:00,1620
0004000000164600,2019-12-02T15:00,720
0004000000164600,2019-12-02T16:00,180
00040000000ec300,2019-12-02T16:00,1320
0004000000164600,2019-12-02T17:00,1500
0004000000141000,2019-12-02T17:00,1440
0004000000141000,2019-12-02T18:00,1140
00040000000ec300,2019-12-03T10:00,2460
0004000000164600,2019-12-03T10:00,300
0004000000164600,2019-12-03T11:00,1980
0004001000021700,2019-12-03T11:00,240
0004000000141000,2019-12-03T11:00,960
0004000000141000,2019-12-03T12:00,1620
0004000000088900,2019-12-03T12:00,240
0004003000009400,2019-12-03T12:00,60
0004001000021000,2019-12-03T12:00,60
0004000000164600,2019-12-04T08:00,960
0004000000164600,2019-12-04T09:00,1560
0004000000141000,2019-12-04T09:00,2040
0004000000141000,2019-12-04T10:00,1320
0004000000088900,2019-12-04T10:00,180
0004000000088900,2019-12-04T11:00,300
0004001000021800,2019-12-04T11:00,600
0004003000009700,2019-12-04T11:00,60
0004003000009600,2019-12-04T11:00,60
0004000000088900,2019-12-05T13:00,1560
0004000000088900,2019-12-05T14:00,660
0004000000164600,2019-12-05T14:00,1680
0004000000141000,2019-12-05T14:00,180
0004000000088900,2019-12-06T14:00,1140
0004000000088900,2019-12-06T15:00,1140
0004000000088900,2019-12-06T20:00,300
0004000000164600,2019-12-06T20:00,180
0004000000141000,2019-12-06T21:00,60
0004000000153500,2019-12-06T21:00,240
0004001000021000,2019-12-06T21:00,420
0004003000009400,2019-12-06T21:00,240
0004000000088900,2019-12-07T13:00,240
0004000000088900,2019-12-07T14:00,120
0004000000164600,2019-12-07T14:00,660
0004000000088900,2019-12-07T17:00,420
0004000000088900,2019-12-07T18:00,1740
0004000000088900,2019-12-08T11:00,1140
0004000000088900,2019-12-08T15:00,60
0004000000164600,2019-12-08T15:00,360
0004000000141000,2019-12-08T15:00,540
0004000000153500,2019-12-08T15:00,720
0004000000153500,2019-12-08T16:00,300
0004003000009700,2019-12-08T16:00,60
0004001000021900,2019-12-08T16:00,120
0004003000009300,2019-12-08T16:00,60
0004000000164600,2019-12-08T16:00,300
0004001000021400,2019-12-08T17:00,60
0004000000088900,2019-12-09T09:00,2700
0004003000009700,2019-12-09T09:00,60
0004000000164600,2019-12-09T09:00,60
0004000000164600,2019-12-09T10:00,1200
0004000000164600,2019-12-09T16:00,780
0004000000164600,2019-12-09T17:00,660
0004000000141000,2019-12-09T17:00,780
0004000000153500,2019-12-09T20:00,420
0004000000153500,2019-12-09T21:00,420
0004000000088900,2019-12-10T14:00,60
0004000000088900,2019-12-10T15:00,3600
0004000000088900,2019-12-10T16:00,420
0004000000164600,2019-12-10T16:00,2160
0004000000141000,2019-12-10T16:00,1020
0004000000141000,2019-12-10T17:00,120
0004000000030800,2019-12-10T17:00,2100
0004000000164600,2019-12-11T17:00,1260
0004000000141000,2019-12-11T17:00,840
0004000000088900,2019-12-11T18:00,1440
0004000000088900,2019-12-12T13:00,900
0004000000088900,2019-12-12T14:00,1800
0004000000088900,2019-12-13T14:00,1800
0004000000088900,2019-12-13T15:00,300
0004000000088900,2019-12-14T09:00,780
0004000000088900,2019-12-14T10:00,780
0004000000164600,2019-12-14T10:00,480
0004001000021e00,2019-12-14T10:00,1680
0004001000021e00,2019-12-14T11:00,300
0004000000164600,2019-12-15T08:00,60
0004000000141000,2019-12-15T08:00,120
0004000000088900,2019-12-15T08:00,2040
0004000000088900,2019-12-15T09:00,1020
0004000000164600,2019-12-15T09:00,1320
0004000000141000,2019-12-15T09:00,1140
0004001000021400,2019-12-15T09:00,60
0004001000021400,2019-12-15T10:00,1620
0004000000088900,2019-12-16T12:00,120
0004000000088900,2019-12-16T13:00,2040
0004000000088900,2019-12-16T17:00,120
0004000000088900,2019-12-17T14:00,240
0004001000021400,2019-12-17T14:00,180
0004000000088900,2019-12-18T14:00,1140
00040000000ec300,2019-12-18T14:00,720
00040000000ec300,2019-12-18T15:00,1320
0004000000164600,2019-12-18T15:00,1920
0004000000141000,2019-12-18T15:00,300
0004000000141000,2019-12-18T16:00,300
0004001020021d00,2019-12-18T16:00,60
0004001000021800,2019-12-18T16:00,480
0004001000021800,2019-12-19T08:00,420
0004000000164600,2019-12-19T08:00,60
0004000000141000,2019-12-19T08:00,60
0004000000153500,2019-12-19T08:00,360
0004001000021900,2019-12-19T08:00,360
0004003000009700,2019-12-19T08:00,60
00040000000ec300,2019-12-19T08:00,60
00040000000ec300,2019-12-19T09:00,3480
0004001000021e00,2019-12-19T10:00,900
0004000000088900,2019-12-19T18:00,600
0004000000088900,2019-12-20T07:00,2160
0004000000088900,2019-12-20T08:00,1740
0004000000088900,2019-12-21T08:00,2340
0004000000164600,2019-12-21T08:00,60
0004001000021800,2019-12-21T09:00,360
0004000000088900,2019-12-21T09:00,1020
0004000000088900,2019-12-21T10:00,1140
0004000000164600,2019-12-21T10:00,720
0004000000141000,2019-12-21T10:00,60
0004000000164600,2019-12-21T17:00,960
0004000000141000,2019-12-21T17:00,1380
0004000000141000,2019-12-21T18:00,1500
0004000000164600,2019-12-22T08:00,60
0004000000141000,2019-12-22T08:00,1740
0004000000153500,2019-12-22T08:00,660
0004000000088900,2019-12-22T08:00,60
0004000000088900,2019-12-22T09:00,1920
0004000000030800,2019-12-22T11:00,960
0004000000164600,2019-12-23T09:00,660
0004000000164600,2019-12-23T10:00,1080
0004000000030800,2019-12-23T10:00,780
0004000000164600,2019-12-23T13:00,480
0004000000164600,2019-12-23T14:00,480
0004000000141000,2019-12-23T14:00,2040
000400000f701400,2019-12-23T14:00,60
0004000000164600,2019-12-23T20:00,540
0004001020021d00,2019-12-23T20:00,300
000400000f701400,2019-12-23T20:00,240
0004000000164600,2019-12-24T09:00,600
0004000000164600,2019-12-24T10:00,900
0004000000141000,2019-12-24T10:00,1140
0004000000141000,2019-12-24T11:00,240
0004000000141000,2019-12-24T12:00,2820
0004000000164600,2019-12-26T07:00,120
0004001000021800,2019-12-26T11:00,540
0004001000021800,2019-12-27T13:00,300
0004000000030800,2019-12-27T13:00,1500
0004000000164600,2019-12-27T14:00,1620
0004000000164600,2019-12-27T16:00,60
0004000000141000,2019-12-27T16:00,2460
0004000000141000,2019-12-27T17:00,3600
0004000000141000,2019-12-27T18:00,780
