Record,TID,Log_Info,Timestamp
8222,0004000000088900,1,1554291960
8223,ffffffffffffffff,10,1554291960
8224,0004003000008f02,2,1554462480
8225,ffffffffffffffff,8,1554462480
8226,ffffffffffffffff,9,1554462480
8227,0004003000008f02,7,1554462540
8228,0004000000088900,0,1554462540
8229,0004000000088900,5,1554463320
8230,0004003000008f02,6,1554463320
8231,0004000000088900,1,1554463320
8232,0004003000008f02,7,1554463320
8233,0004000000088900,0,1554463320
8234,ffffffffffffffff,8,1554463680
8235,ffffffffffffffff,9,1554463680
8236,ffffffffffffffff,8,1554464280
8237,ffffffffffffffff,9,1554464460
8238,0004000000088900,5,1554464640
8239,0004003000008f02,6,1554464640
8240,0004000000088900,1,1554464640
8241,ffffffffffffffff,10,1554464640
8242,0004003000008f02,2,1555212480
8243,0004003000008f02,7,1555212540
8244,00040000000ec300,0,1555212540
8245,00040000000ec300,5,1555214220
8246,0004003000008f02,6,1555214220
8247,00040000000ec300,1,1555214220
8248,ffffffffffffffff,8,1555214220
8249,ffffffffffffffff,9,1555214280
8250,0004003000008f02,7,1555214280
8251,0004000000088900,0,1555214280
8252,0004000000088900,5,1555214640
8253,0004003000008f02,6,1555214640
8254,0004000000088900,1,1555214640
8255,ffffffffffffffff,10,1555214640
8256,0004003000008f02,2,1555581540
8257,0004003000008f02,7,1555581600
8258,00040000000ec300,0,1555581600
8259,00040000000ec300,5,1555585620
8260,0004003000008f02,6,1555585620
8261,00040000000ec300,1,1555585620
8262,0004003000008f02,7,1555585620
8263,0004001000021400,0,1555585620
8264,0004001000021400,5,1555585680
8265,0004003000008f02,6,1555585680
8266,0004001000021400,1,1555585740
8267,0004003000008f02,7,1555585740
8268,0004001000021000,0,1555585740
8269,0004001000021000,1,1555585740
8270,0004003000008f02,7,1555585740
8271,0004001020024100,0,1555585740
8272,0004001020024100,1,1555586040
8273,0004003000008f02,7,1555586040
8274,0004001000021000,0,1555586040
8275,0004001000021000,1,1555586100
8276,0004003000008f02,6,1555586100
8277,ffffffffffffffff,10,1555586100
8278,0004003000008f02,2,1555586100
8279,ffffffffffffffff,8,1555586100
8280,ffffffffffffffff,9,1555586160
8281,0004003000008f02,7,1555586160
8282,0004001000021800,0,1555586160
8283,0004001000021800,5,1555586160
8284,0004003000008f02,6,1555586160
8285,0004003000008f02,7,1555586160
8286,0004001000021800,4,1555586160
8287,0004001000021800,5,1555586280
8288,0004003000008f02,6,1555586280
8289,0004001000021800,1,1555586280
8290,0004003000008f02,3,1555586280
8291,0004003000009402,2,1555586280
8292,0004003000009402,3,1555586340
8293,0004003000008f02,2,1555586340
8294,0004003000008f02,3,1555586340
8295,0004003000009302,2,1555586340
8296,0004003000009302,3,1555586340
8297,0004003000008f02,2,1555586340
8298,0004003000008f02,7,1555586400
8299,0004001000021500,0,1555586400
8300,0004001000021500,5,1555586460
8301,0004003000008f02,6,1555586460
8302,0004001000021500,1,1555586460
8303,ffffffffffffffff,10,1555586460
8304,0004003000008f02,2,1555650960
8305,0004003000008f02,7,1555651020
8306,00040000000ec300,0,1555651020
8307,ffffffffffffffff,8,1555654800
8308,ffffffffffffffff,9,1555654800
8309,ffffffffffffffff,8,1555654800
8310,ffffffffffffffff,9,1555654800
8311,ffffffffffffffff,8,1555655820
8312,ffffffffffffffff,9,1555655880
8313,ffffffffffffffff,8,1555656240
8314,ffffffffffffffff,9,1555656240
8315,ffffffffffffffff,8,1555657080
8316,ffffffffffffffff,9,1555657200
8317,00040000000ec300,5,1555659240
8318,0004003000008f02,6,1555659240
8319,00040000000ec300,1,1555659240
8320,ffffffffffffffff,8,1555659240
8321,ffffffffffffffff,9,1555659360
8322,0004003000008f02,7,1555659360
8323,0004001000021200,0,1555659360
8324,0004001000021200,5,1555659540
8325,0004003000008f02,6,1555659540
8326,0004001000021200,1,1555659540
8327,ffffffffffffffff,8,1555659540
8328,ffffffffffffffff,9,1555660620
8329,ffffffffffffffff,8,1555660620
8330,ffffffffffffffff,9,1555663920
8331,ffffffffffffffff,8,1555663920
8332,ffffffffffffffff,9,1555664220
8333,ffffffffffffffff,8,1555664220
8334,ffffffffffffffff,9,1555665060
8335,0004003000008f02,7,1555665060
8336,00040000000ec300,0,1555665060
8337,ffffffffffffffff,8,1555666860
8338,ffffffffffffffff,9,1555666860
8339,00040000000ec300,5,1555666920
8340,0004003000008f02,6,1555666920
8341,0004003000008f02,7,1555666920
8342,00040000000ec300,4,1555666920
8343,00040000000ec300,5,1555667520
8344,0004003000008f02,6,1555667520
8345,00040000000ec300,1,1555667520
8346,ffffffffffffffff,10,1555667520
8347,0004003000008f02,2,1555671480
8348,0004003000008f02,7,1555671480
8349,0004000000030800,0,1555671480
8350,ffffffffffffffff,8,1555672080
8351,ffffffffffffffff,9,1555672080
8352,ffffffffffffffff,8,1555672080
8353,ffffffffffffffff,9,1555672080
8354,0004000000030800,5,1555673340
8355,0004003000008f02,6,1555673340
8356,0004000000030800,1,1555673340
8357,ffffffffffffffff,8,1555673340
8358,ffffffffffffffff,9,1555673400
8359,0004003000008f02,7,1555673400
8360,0004001000021000,0,1555673400
8361,0004001000021000,1,1555673640
8362,0004003000008f02,6,1555673640
8363,ffffffffffffffff,10,1555673640
8364,0004003000008f02,2,1555673640
8365,0004003000008f02,3,1555673640
8366,0004003000009002,2,1555673640
8367,0004003000009002,3,1555673700
8368,0004003000008f02,2,1555673700
8369,0004003000008f02,3,1555673700
8370,0004003000009402,2,1555673700
8371,0004003000009402,3,1555673700
8372,0004003000008f02,2,1555673700
8373,0004003000008f02,3,1555673760
8374,0004003000009202,2,1555673760
8375,0004003000009202,3,1555674420
8376,0004003000008f02,2,1555674420
8377,0004003000008f02,3,1555674420
8378,0004003000009402,2,1555674420
8379,0004003000009402,3,1555674540
8380,0004003000008f02,2,1555674540
8381,0004003000008f02,7,1555674600
8382,0004001020021d00,0,1555674600
8383,0004001020021d00,5,1555675440
8384,0004003000008f02,6,1555675440
8385,0004001020021d00,1,1555675440
8386,0004003000008f02,3,1555675440
8387,0004003000009702,2,1555675440
8388,0004003000009702,3,1555675620
8389,0004003000008f02,2,1555675620
8390,0004003000008f02,7,1555675680
8391,0004001000021500,0,1555675680
8392,0004001000021500,5,1555675680
8393,0004003000008f02,6,1555675680
8394,0004001000021500,1,1555675680
8395,ffffffffffffffff,10,1555675680
8396,0004003000008f02,2,1555676460
8397,ffffffffffffffff,8,1555676460
8398,ffffffffffffffff,9,1555676640
8399,ffffffffffffffff,8,1555676640
8400,ffffffffffffffff,9,1555678680
8401,ffffffffffffffff,8,1555678680
8402,ffffffffffffffff,9,1555679160
8403,ffffffffffffffff,8,1555679160
8404,ffffffffffffffff,9,1555679280
8405,0004003000008f02,3,1555679280
8406,0004003000009002,2,1555679280
8407,0004003000009002,3,1555679340
8408,0004003000008f02,2,1555679340
8409,0004003000008f02,7,1555679340
8410,0004001000021400,0,1555679340
8411,0004001000021400,5,1555679400
8412,0004003000008f02,6,1555679400
8413,0004001000021400,1,1555679460
8414,0004003000008f02,3,1555679460
8415,0004003000009002,2,1555679460
8416,0004003000009002,3,1555679460
8417,0004003000008f02,2,1555679460
8418,0004003000008f02,7,1555679460
8419,0004001000021400,0,1555679460
8420,0004001000021400,5,1555679460
8421,0004003000008f02,6,1555679460
8422,0004001000021400,1,1555679520
8423,0004003000008f02,3,1555679520
8424,0004003000009002,2,1555679520
8425,0004003000009002,3,1555679580
8426,0004003000008f02,2,1555679580
8427,ffffffffffffffff,8,1555679580
8428,ffffffffffffffff,9,1555681380
8429,ffffffffffffffff,8,1555681380
8430,ffffffffffffffff,9,1555681440
8431,ffffffffffffffff,10,1555681440
8432,0004003000008f02,2,1555733580
8433,0004003000008f02,7,1555733640
8434,00040000000ec300,0,1555733640
8435,00040000000ec300,5,1555735800
8436,0004003000008f02,6,1555735800
8437,00040000000ec300,1,1555735800
8438,ffffffffffffffff,8,1555735800
8439,ffffffffffffffff,9,1555735800
8440,ffffffffffffffff,10,1555735800
8441,0004003000008f02,2,1555737600
8442,ffffffffffffffff,8,1555737600
8443,ffffffffffffffff,9,1555737780
8444,ffffffffffffffff,8,1555737780
8445,ffffffffffffffff,9,1555737780
8446,0004003000008f02,7,1555737780
8447,0004001000021800,0,1555737780
8448,0004001000021800,5,1555737900
8449,0004003000008f02,6,1555737900
8450,0004001000021800,1,1555737900
8451,0004003000008f02,7,1555737900
8452,0004001000021000,0,1555737900
8453,ffffffffffffffff,11,1555738020
8454,ffffffffffffffff,12,1555738020
8455,0004001000021000,1,1555738020
8456,0004003000008f02,6,1555738020
8457,ffffffffffffffff,10,1555738020
8458,0004003000008f02,2,1555738020
8459,0004003000008f02,7,1555738080
8460,0004001000021500,0,1555738080
8461,0004001000021500,5,1555738380
8462,0004003000008f02,6,1555738380
8463,0004001000021500,1,1555738380
8464,0004003000008f02,7,1555738380
8465,0004001000021400,0,1555738380
8466,ffffffffffffffff,8,1555739940
8467,ffffffffffffffff,9,1555740060
8468,0004001000021400,5,1555740240
8469,0004003000008f02,6,1555740240
8470,0004001000021400,1,1555740240
8471,ffffffffffffffff,10,1555740240
8472,0004003000008f02,2,1555749780
8473,0004003000008f02,7,1555749780
8474,00040000000ec300,0,1555749780
8475,00040000000ec300,5,1555754280
8476,0004003000008f02,6,1555754280
8477,00040000000ec300,1,1555754280
8478,ffffffffffffffff,10,1555754280
8479,0004003000008f02,2,1555759980
8480,0004003000008f02,7,1555759980
8481,0004001000021500,0,1555759980
8482,0004001000021500,5,1555760160
8483,0004003000008f02,6,1555760160
8484,0004001000021500,1,1555760160
8485,ffffffffffffffff,8,1555760160
8486,ffffffffffffffff,9,1555760220
8487,0004003000008f02,3,1555760220
8488,0004003000009002,2,1555760220
8489,0004003000009002,3,1555760220
8490,0004003000008f02,2,1555760220
8491,0004003000008f02,7,1555760220
8492,0004001000021400,0,1555760220
8493,ffffffffffffffff,8,1555760460
8494,ffffffffffffffff,9,1555760460
8495,ffffffffffffffff,8,1555760460
8496,ffffffffffffffff,9,1555760460
8497,0004001000021400,5,1555760460
8498,0004003000008f02,6,1555760460
8499,0004003000008f02,7,1555760460
8500,0004001000021400,4,1555760460
8501,0004001000021400,5,1555760640
8502,0004003000008f02,6,1555760640
8503,0004003000008f02,7,1555760640
8504,0004001000021400,4,1555760640
8505,0004001000021400,5,1555760880
8506,0004003000008f02,6,1555760880
8507,0004001000021400,1,1555760880
8508,ffffffffffffffff,8,1555760880
8509,ffffffffffffffff,9,1555761900
8510,0004003000008f02,3,1555761900
8511,0004003000009002,2,1555761900
8512,0004003000009002,3,1555761960
8513,0004003000008f02,2,1555761960
8514,0004003000008f02,7,1555761960
8515,0004001000021400,0,1555761960
8516,ffffffffffffffff,8,1555762020
8517,ffffffffffffffff,9,1555762980
8518,0004001000021400,5,1555763640
8519,0004003000008f02,6,1555763640
8520,0004001000021400,1,1555763640
8521,ffffffffffffffff,10,1555763700
8522,0004003000008f02,2,1555827180
8523,ffffffffffffffff,8,1555827180
8524,ffffffffffffffff,9,1555827180
8525,0004003000008f02,7,1555827240
8526,00040000000ec300,0,1555827240
8527,ffffffffffffffff,8,1555827840
8528,ffffffffffffffff,9,1555827900
8529,ffffffffffffffff,8,1555829940
8530,ffffffffffffffff,9,1555830360
8531,ffffffffffffffff,8,1555830360
8532,ffffffffffffffff,9,1555831020
8533,ffffffffffffffff,8,1555831500
8534,ffffffffffffffff,9,1555831680
8535,00040000000ec300,5,1555833480
8536,0004003000008f02,6,1555833480
8537,00040000000ec300,1,1555833480
8538,ffffffffffffffff,8,1555833540
8539,ffffffffffffffff,10,1555833540
8540,0004003000008f02,2,1555922580
8541,0004003000008f02,7,1555922580
8542,0004000000030800,0,1555922580
8543,0004000000030800,5,1555923420
8544,0004003000008f02,6,1555923420
8545,0004000000030800,1,1555923420
8546,ffffffffffffffff,8,1555923420
8547,ffffffffffffffff,9,1555923480
8548,0004003000008f02,7,1555923480
8549,0004000000088900,0,1555923480
8550,ffffffffffffffff,8,1555923900
8551,ffffffffffffffff,9,1555923960
8552,ffffffffffffffff,8,1555924500
8553,ffffffffffffffff,9,1555924500
8554,0004000000088900,5,1555925160
8555,0004003000008f02,6,1555925160
8556,0004000000088900,1,1555925160
8557,ffffffffffffffff,10,1555925160
8558,0004003000008f02,2,1555926480
8559,0004003000008f02,7,1555926540
8560,0004001000021400,0,1555926540
8561,0004001000021400,5,1555926660
8562,0004003000008f02,6,1555926660
8563,0004001000021400,1,1555926660
8564,ffffffffffffffff,10,1555926660
8565,0004003000008f02,2,1556007240
8566,0004003000008f02,7,1556007240
8567,00040000000ec300,0,1556007240
8568,ffffffffffffffff,8,1556007420
8569,ffffffffffffffff,9,1556008320
8570,ffffffffffffffff,8,1556008320
8571,ffffffffffffffff,9,1556008320
8572,00040000000ec300,5,1556008320
8573,0004003000008f02,6,1556008320
8574,00040000000ec300,1,1556008320
8575,0004003000008f02,7,1556008320
8576,00040000000ec300,0,1556008320
8577,ffffffffffffffff,8,1556010300
8578,ffffffffffffffff,9,1556010540
8579,ffffffffffffffff,8,1556010540
8580,ffffffffffffffff,9,1556014680
8581,ffffffffffffffff,8,1556014740
8582,ffffffffffffffff,9,1556017680
8583,00040000000ec300,5,1556019660
8584,0004003000008f02,6,1556019660
8585,00040000000ec300,1,1556019660
8586,ffffffffffffffff,10,1556019720
8587,0004003000008f02,2,1556280840
8588,0004003000008f02,7,1556280900
8589,00040000000ec300,0,1556280900
8590,ffffffffffffffff,8,1556282220
8591,ffffffffffffffff,9,1556282280
8592,ffffffffffffffff,8,1556284620
8593,ffffffffffffffff,9,1556284620
8594,00040000000ec300,5,1556284860
8595,0004003000008f02,6,1556284860
8596,00040000000ec300,1,1556284860
8597,ffffffffffffffff,8,1556284860
8598,ffffffffffffffff,9,1556284860
8599,ffffffffffffffff,8,1556284860
8600,ffffffffffffffff,9,1556284860
8601,ffffffffffffffff,10,1556284860
8602,0004003000008f02,2,1559808480
8603,ffffffffffffffff,10,1559808540
8604,0004003000008f02,2,1560133320
8605,0004003000008f02,7,1560133320
8606,0004001000021000,0,1560133320
8607,0004001000021000,1,1560133380
8608,0004003000008f02,6,1560133380
8609,ffffffffffffffff,10,1560133380
8610,0004003000008f02,2,1560133380
8611,0004003000008f02,7,1560133380
8612,0004000000030800,0,1560133380
8613,0004000000030800,5,1560134820
8614,0004003000008f02,6,1560134820
8615,0004000000030800,1,1560134820
8616,0004003000008f02,7,1560134880
8617,0004001000021700,0,1560134880
8618,0004001000021700,5,1560134940
8619,0004003000008f02,6,1560134940
8620,0004001000021700,1,1560134940
8621,0004003000008f02,7,1560134940
8622,0004001000021900,0,1560134940
8623,0004001000021900,1,1560135000
8624,0004003000008f02,7,1560135000
8625,0004001000021000,0,1560135000
8626,ffffffffffffffff,10,1560135060
8627,0004003000008f02,2,1560135060
8628,0004003000008f02,7,1560135060
8629,0004001000021900,0,1560135060
8630,0004001000021900,5,1560135420
8631,0004003000008f02,6,1560135420
8632,0004001000021900,1,1560135480
8633,0004003000008f02,7,1560135480
8634,0004001000021900,0,1560135480
8635,0004001000021900,1,1560135540
8636,0004003000008f02,7,1560135540
8637,000400100002c000,0,1560135540
8638,000400100002c000,1,1560135540
8639,0004003000008f02,7,1560135540
8640,0004001000021900,0,1560135540
8641,0004001000021900,5,1560135600
8642,0004003000008f02,6,1560135600
8643,0004001000021900,1,1560135600
8644,0004003000008f02,3,1560135600
8645,0004003000009402,2,1560135600
8646,0004003000009402,3,1560135960
8647,0004003000008f02,2,1560135960
8648,0004003000008f02,7,1560136080
8649,00040000000ec300,0,1560136080
8650,00040000000ec300,5,1560137400
8651,0004003000008f02,6,1560137400
8652,0004003000008f02,7,1560137400
8653,00040000000ec300,4,1560137400
8654,00040000000ec300,5,1560139500
8655,0004003000008f02,6,1560139500
8656,00040000000ec300,1,1560139500
8657,0004003000008f02,3,1560139500
8658,0004003000009402,2,1560139500
8659,0004003000009402,3,1560139560
8660,0004003000008f02,2,1560139560
8661,0004003000008f02,3,1560139560
8662,0004003000009402,2,1560139560
8663,0004003000009402,3,1560141120
8664,0004003000008f02,2,1560141120
8665,ffffffffffffffff,8,1560141120
8666,ffffffffffffffff,9,1560141420
8667,0004003000008f02,7,1560141420
8668,0004001000021700,0,1560141420
8669,0004001000021700,5,1560142680
8670,0004003000008f02,6,1560142680
8671,0004001000021700,1,1560142680
8672,0004003000008f02,7,1560142680
8673,0004001000021000,0,1560142680
8674,0004001000021000,1,1560142680
8675,0004003000008f02,7,1560142680
8676,0004001020024100,0,1560142680
8677,ffffffffffffffff,8,1560143340
8678,ffffffffffffffff,9,1560143520
8679,ffffffffffffffff,8,1560143880
8680,ffffffffffffffff,9,1560144180
8681,0004001020024100,1,1560144180
8682,ffffffffffffffff,10,1560144180
8683,0004003000008f02,2,1560144180
8684,0004003000008f02,7,1560144180
8685,0004001000021000,0,1560144180
8686,0004001000021000,1,1560144180
8687,0004003000008f02,6,1560144180
8688,ffffffffffffffff,10,1560144180
8689,0004003000008f02,2,1560144180
8690,0004003000008f02,3,1560144240
8691,0004003000009402,2,1560144240
8692,0004003000009402,3,1560144240
8693,0004003000008f02,2,1560144240
8694,ffffffffffffffff,8,1560144240
8695,ffffffffffffffff,9,1560144300
8696,0004003000008f02,7,1560144300
8697,0004001000021000,0,1560144300
8698,0004001000021000,1,1560144420
8699,0004003000008f02,6,1560144420
8700,ffffffffffffffff,10,1560144420
8701,0004003000008f02,2,1560144420
8702,0004003000008f02,3,1560144420
8703,0004003000009002,2,1560144420
8704,0004003000009002,3,1560144420
8705,0004003000009402,2,1560144420
8706,0004003000009402,3,1560144480
8707,0004003000008f02,2,1560144480
8708,0004003000008f02,3,1560144540
8709,0004003000009402,2,1560144540
8710,ffffffffffffffff,8,1560144540
8711,ffffffffffffffff,9,1560146220
8712,0004003000009402,3,1560146280
8713,0004003000008f02,2,1560146280
8714,ffffffffffffffff,8,1560146280
8715,ffffffffffffffff,9,1560146520
8716,ffffffffffffffff,10,1560146580
8717,0004003000008f02,2,1560147360
8718,0004003000008f02,7,1560147360
8719,0004001000021500,0,1560147360
8720,0004001000021500,5,1560147420
8721,0004003000008f02,6,1560147420
8722,0004001000021500,1,1560147420
8723,ffffffffffffffff,10,1560147420
8724,0004003000008f02,2,1560147540
8725,0004003000008f02,7,1560147540
8726,0004001000021500,0,1560147540
8727,0004001000021500,5,1560147600
8728,0004003000008f02,6,1560147600
8729,0004001000021500,1,1560147600
8730,0004003000008f02,7,1560147600
8731,0004001000021500,0,1560147600
8732,0004001000021500,5,1560147660
8733,0004003000008f02,6,1560147660
8734,0004001000021500,1,1560147660
8735,0004003000008f02,7,1560147660
8736,0004001000021500,0,1560147660
8737,0004001000021500,5,1560147660
8738,0004003000008f02,6,1560147660
8739,0004001000021500,1,1560147660
8740,ffffffffffffffff,10,1560147660
8741,0004003000008f02,2,1560148560
8742,0004003000008f02,7,1560148560
8743,0004001000021500,0,1560148560
8744,0004001000021500,5,1560148620
8745,0004003000008f02,6,1560148620
8746,0004001000021500,1,1560148620
8747,ffffffffffffffff,10,1560148620
8748,0004003000008f02,2,1560148680
8749,0004003000008f02,7,1560148680
8750,0004001000021000,0,1560148680
8751,ffffffffffffffff,10,1560148740
8752,0004003000008f02,2,1560148740
8753,0004003000008f02,7,1560148740
8754,0004001000021000,0,1560148740
8755,ffffffffffffffff,8,1560148920
8756,ffffffffffffffff,9,1560149040
8757,ffffffffffffffff,8,1560149040
8758,ffffffffffffffff,9,1560149160
8759,0004001000021000,1,1560149160
8760,0004003000008f02,6,1560149160
8761,ffffffffffffffff,10,1560149160
8762,0004003000008f02,2,1560149220
8763,0004003000008f02,3,1560149220
8764,0004003000009002,2,1560149220
8765,0004003000009002,3,1560149220
8766,0004003000009402,2,1560149220
8767,0004003000009402,3,1560149220
8768,0004003000008f02,2,1560149220
8769,ffffffffffffffff,8,1560149220
8770,ffffffffffffffff,9,1560150060
8771,0004003000008f02,7,1560150060
8772,0004001000021900,0,1560150060
8773,ffffffffffffffff,8,1560150180
8774,ffffffffffffffff,9,1560150540
8775,ffffffffffffffff,8,1560150540
8776,ffffffffffffffff,9,1560150540
8777,ffffffffffffffff,8,1560150540
8778,ffffffffffffffff,9,1560151800
8779,0004001000021900,5,1560151800
8780,0004003000008f02,6,1560151800
8781,0004001000021900,1,1560151800
8782,0004003000008f02,7,1560151800
8783,0004001000021500,0,1560151800
8784,0004001000021500,5,1560151860
8785,0004003000008f02,6,1560151860
8786,0004001000021500,1,1560151860
8787,ffffffffffffffff,10,1560151920
8788,0004003000008f02,2,1560153000
8789,0004003000008f02,7,1560153000
8790,0004001000021500,0,1560153000
8791,0004001000021500,5,1560153120
8792,0004003000008f02,6,1560153120
8793,0004001000021500,1,1560153120
8794,ffffffffffffffff,10,1560153120
8795,0004003000008f02,2,1560153600
8796,0004003000008f02,7,1560153600
8797,0004001000021500,0,1560153600
8798,0004001000021500,5,1560153660
8799,0004003000008f02,6,1560153660
8800,0004003000008f02,7,1560153720
8801,0004001000021500,4,1560153720
8802,0004001000021500,5,1560153780
8803,0004003000008f02,6,1560153780
8804,0004001000021500,1,1560153780
8805,ffffffffffffffff,10,1560153780
8806,0004003000008f02,2,1560153960
8807,0004003000008f02,7,1560153960
8808,0004001000021500,0,1560153960
8809,ffffffffffffffff,8,1560154080
8810,ffffffffffffffff,9,1560154200
8811,0004001000021500,5,1560154560
8812,0004003000008f02,6,1560154560
8813,0004003000008f02,7,1560154560
8814,0004001000021500,4,1560154560
8815,0004001000021500,5,1560154560
8816,0004003000008f02,6,1560154560
8817,0004001000021500,1,1560154560
8818,ffffffffffffffff,8,1560154560
8819,ffffffffffffffff,9,1560155580
8820,0004003000008f02,7,1560155640
8821,0004001020021d00,0,1560155640
8822,0004001020021d00,5,1560156000
8823,0004003000008f02,6,1560156000
8824,0004003000008f02,7,1560156000
8825,0004001020021d00,4,1560156000
8826,0004001020021d00,5,1560156180
8827,0004003000008f02,6,1560156180
8828,0004001020021d00,1,1560156180
8829,0004003000008f02,3,1560156180
8830,0004003000009402,2,1560156180
8831,ffffffffffffffff,8,1560156240
8832,ffffffffffffffff,9,1560156240
8833,0004003000009402,3,1560156240
8834,0004003000008f02,2,1560156240
8835,0004003000008f02,3,1560156240
8836,0004003000009402,2,1560156240
8837,ffffffffffffffff,8,1560156600
8838,ffffffffffffffff,9,1560156600
8839,0004003000009402,3,1560156600
8840,0004003000008f02,2,1560156600
8841,0004003000008f02,7,1560156600
8842,00040000000ec300,0,1560156600
8843,00040000000ec300,5,1560156660
8844,0004003000008f02,6,1560156660
8845,0004003000008f02,3,1560156660
8846,0004003000009402,2,1560156660
8847,0004003000009402,3,1560156780
8848,0004003000008f02,2,1560156780
8849,0004003000008f02,7,1560156780
8850,00040000000ec300,4,1560156780
8851,00040000000ec300,5,1560157320
8852,0004003000008f02,6,1560157320
8853,0004003000008f02,7,1560157320
8854,00040000000ec300,4,1560157320
8855,ffffffffffffffff,8,1560158280
8856,ffffffffffffffff,9,1560158400
8857,ffffffffffffffff,8,1560158400
8858,ffffffffffffffff,9,1560158460
8859,00040000000ec300,5,1560158460
8860,0004003000008f02,6,1560158460
8861,0004003000008f02,7,1560158460
8862,00040000000ec300,4,1560158460
8863,00040000000ec300,5,1560158640
8864,0004003000008f02,6,1560158640
8865,00040000000ec300,1,1560158640
8866,ffffffffffffffff,8,1560158640
8867,ffffffffffffffff,9,1560158700
8868,ffffffffffffffff,8,1560158700
8869,ffffffffffffffff,9,1560159180
8870,0004003000008f02,7,1560159180
8871,0004000000030800,0,1560159180
8872,ffffffffffffffff,8,1560159300
8873,ffffffffffffffff,9,1560159840
8874,ffffffffffffffff,8,1560162540
8875,ffffffffffffffff,9,1560163380
8876,0004000000030800,5,1560163740
8877,0004003000008f02,6,1560163740
8878,0004000000030800,1,1560163740
8879,0004003000008f02,7,1560163740
8880,0004001000021700,0,1560163740
8881,0004001000021700,5,1560163980
8882,0004003000008f02,6,1560163980
8883,0004001000021700,1,1560163980
8884,0004003000008f02,7,1560163980
8885,0004000000030800,0,1560163980
8886,0004000000030800,5,1560164280
8887,0004003000008f02,6,1560164280
8888,0004000000030800,1,1560164340
8889,ffffffffffffffff,10,1560164340
8890,0004003000008f02,2,1560164340
8891,ffffffffffffffff,10,1560164340
8892,0004003000008f02,2,1560218700
8893,0004003000008f02,7,1560218700
8894,0004001000021500,0,1560218700
8895,0004001000021500,5,1560219000
8896,0004003000008f02,6,1560219000
8897,0004001000021500,1,1560219060
8898,0004003000008f02,7,1560219060
8899,0004001000021200,0,1560219060
8900,0004001000021200,5,1560219120
8901,0004003000008f02,6,1560219120
8902,0004001000021200,1,1560219120
8903,0004003000008f02,7,1560219180
8904,0004001020021300,0,1560219180
8905,0004001020021300,5,1560219180
8906,0004003000008f02,6,1560219180
8907,0004001020021300,1,1560219180
8908,0004003000008f02,7,1560219180
8909,0004001000021400,0,1560219180
8910,0004001000021400,5,1560219180
8911,0004003000008f02,6,1560219180
8912,0004001000021400,1,1560219240
8913,0004003000008f02,7,1560219300
8914,0004001000021800,0,1560219300
8915,0004001000021800,5,1560219300
8916,0004003000008f02,6,1560219300
8917,0004001000021800,1,1560219300
8918,ffffffffffffffff,10,1560219300
8919,0004003000008f02,2,1560220020
8920,0004003000008f02,7,1560220020
8921,0004000000030800,0,1560220020
8922,0004000000030800,5,1560221400
8923,0004003000008f02,6,1560221400
8924,0004003000008f02,7,1560221400
8925,0004000000030800,4,1560221400
8926,0004000000030800,5,1560222480
8927,0004003000008f02,6,1560222480
8928,0004003000008f02,7,1560222540
8929,0004000000030800,4,1560222540
8930,0004000000030800,5,1560222540
8931,0004003000008f02,6,1560222540
8932,0004003000008f02,7,1560222540
8933,0004000000030800,4,1560222540
8934,ffffffffffffffff,8,1560222900
8935,ffffffffffffffff,9,1560223260
8936,0004000000030800,5,1560224580
8937,0004003000008f02,6,1560224580
8938,0004003000008f02,7,1560224640
8939,0004000000030800,4,1560224640
8940,0004000000030800,5,1560225060
8941,0004003000008f02,6,1560225060
8942,0004003000008f02,7,1560225060
8943,0004000000030800,4,1560225060
8944,0004000000030800,5,1560225060
8945,0004003000008f02,6,1560225060
8946,0004003000008f02,7,1560225060
8947,0004000000030800,4,1560225060
8948,0004000000030800,5,1560225240
8949,0004003000008f02,6,1560225240
8950,0004000000030800,1,1560225240
8951,ffffffffffffffff,10,1560225300
8952,0004003000008f02,2,1560240720
8953,0004003000008f02,7,1560240780
8954,0004001000021700,0,1560240780
8955,0004001000021700,5,1560241200
8956,0004003000008f02,6,1560241200
8957,0004001000021700,1,1560241200
8958,ffffffffffffffff,10,1560241200
8959,0004003000008f02,2,1560248400
8960,0004003000008f02,7,1560248460
8961,0004001020021d00,0,1560248460
8962,0004001020021d00,5,1560248520
8963,0004003000008f02,6,1560248520
8964,0004001020021d00,1,1560248520
8965,ffffffffffffffff,8,1560248520
8966,ffffffffffffffff,9,1560249840
8967,ffffffffffffffff,8,1560249840
8968,ffffffffffffffff,9,1560249900
8969,0004003000008f02,7,1560249900
8970,0004001000021700,0,1560249900
8971,0004001000021700,5,1560249900
8972,0004003000008f02,6,1560249900
8973,0004001000021700,1,1560249900
8974,0004003000008f02,7,1560249900
8975,0004001020021d00,0,1560249900
8976,ffffffffffffffff,8,1560250260
8977,ffffffffffffffff,9,1560250620
8978,0004001020021d00,5,1560250740
8979,0004003000008f02,6,1560250740
8980,0004001020021d00,1,1560250740
8981,ffffffffffffffff,8,1560250860
8982,ffffffffffffffff,9,1560250920
8983,0004003000008f02,7,1560250920
8984,00040000000ec300,0,1560250920
8985,00040000000ec300,5,1560250980
8986,0004003000008f02,6,1560250980
8987,0004003000008f02,3,1560250980
8988,0004003000009402,2,1560250980
8989,ffffffffffffffff,8,1560251460
